"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","546","Create user","LMS service","Sun Apr 05 13:23:01 UTC 2026","passed","Sun Apr 05 13:23:01 UTC 2026","Create entity","Users","",""
"","264","Get file with incorrect file id","LMS service","Sun Apr 05 13:23:01 UTC 2026","passed","Sun Apr 05 13:23:01 UTC 2026","Validate entity","Files","",""
"","289","Create user","LMS service","Sun Apr 05 13:23:01 UTC 2026","passed","Sun Apr 05 13:23:02 UTC 2026","Create entity","Users","",""
"","24","Get exercises","LMS service","Sun Apr 05 13:22:58 UTC 2026","passed","Sun Apr 05 13:22:58 UTC 2026","Get entities","Exercises","",""
"","271","Create file with empty directory","LMS service","Sun Apr 05 13:23:00 UTC 2026","passed","Sun Apr 05 13:23:00 UTC 2026","Validate entity","Files","",""
"","26","Get exercise","LMS service","Sun Apr 05 13:22:57 UTC 2026","passed","Sun Apr 05 13:22:57 UTC 2026","Get entity","Exercises","",""
"","17","Delete exercise","LMS service","Sun Apr 05 13:22:57 UTC 2026","passed","Sun Apr 05 13:22:57 UTC 2026","Delete entity","Exercises","",""
"","37","Get courses","LMS service","Sun Apr 05 13:22:54 UTC 2026","passed","Sun Apr 05 13:22:54 UTC 2026","Get entities","Courses","",""
"","555","Login with correct credentials","LMS service","Sun Apr 05 13:22:53 UTC 2026","passed","Sun Apr 05 13:22:53 UTC 2026","Login","Authentication","",""
"","27","Create exercise","LMS service","Sun Apr 05 13:22:56 UTC 2026","passed","Sun Apr 05 13:22:56 UTC 2026","Create entity","Exercises","",""
"","34","Create course","LMS service","Sun Apr 05 13:22:54 UTC 2026","passed","Sun Apr 05 13:22:54 UTC 2026","Create entity","Courses","",""
"","15","Get file","LMS service","Sun Apr 05 13:22:59 UTC 2026","passed","Sun Apr 05 13:22:59 UTC 2026","Get entity","Files","",""
"","565","Create user","LMS service","Sun Apr 05 13:23:01 UTC 2026","passed","Sun Apr 05 13:23:02 UTC 2026","Create entity","Users","",""
"","18","Create file","LMS service","Sun Apr 05 13:22:58 UTC 2026","passed","Sun Apr 05 13:22:58 UTC 2026","Create entity","Files","",""
"","12","Get user me","LMS service","Sun Apr 05 13:23:02 UTC 2026","passed","Sun Apr 05 13:23:02 UTC 2026","Get entity","Users","",""
"","37","Update course","LMS service","Sun Apr 05 13:22:53 UTC 2026","passed","Sun Apr 05 13:22:53 UTC 2026","Update entity","Courses","",""
"","23","Update exercise","LMS service","Sun Apr 05 13:22:56 UTC 2026","passed","Sun Apr 05 13:22:56 UTC 2026","Update entity","Exercises","",""
"","294","Delete file","LMS service","Sun Apr 05 13:23:00 UTC 2026","passed","Sun Apr 05 13:23:01 UTC 2026","Delete entity","Files","",""
"","259","Create file with empty filename","LMS service","Sun Apr 05 13:22:59 UTC 2026","passed","Sun Apr 05 13:22:59 UTC 2026","Validate entity","Files","",""
