"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","554","Login with correct credentials","LMS service","Sat May 02 14:42:33 UTC 2026","passed","Sat May 02 14:42:34 UTC 2026","Login","Authentication","",""
"","292","Create user","LMS service","Sat May 02 14:42:42 UTC 2026","passed","Sat May 02 14:42:42 UTC 2026","Create entity","Users","",""
"","525","Create user","LMS service","Sat May 02 14:42:42 UTC 2026","passed","Sat May 02 14:42:42 UTC 2026","Create entity","Users","",""
"","313","Update course","LMS service","Sat May 02 14:42:34 UTC 2026","passed","Sat May 02 14:42:34 UTC 2026","Update entity","Courses","",""
"","19","Get file with incorrect file id","LMS service","Sat May 02 14:42:42 UTC 2026","passed","Sat May 02 14:42:42 UTC 2026","Validate entity","Files","",""
"","17","Create file with empty directory","LMS service","Sat May 02 14:42:40 UTC 2026","passed","Sat May 02 14:42:40 UTC 2026","Validate entity","Files","",""
"","32","Create exercise","LMS service","Sat May 02 14:42:36 UTC 2026","passed","Sat May 02 14:42:36 UTC 2026","Create entity","Exercises","",""
"","15","Get file","LMS service","Sat May 02 14:42:39 UTC 2026","passed","Sat May 02 14:42:39 UTC 2026","Get entity","Files","",""
"","24","Update exercise","LMS service","Sat May 02 14:42:37 UTC 2026","passed","Sat May 02 14:42:37 UTC 2026","Update entity","Exercises","",""
"","12","Get user me","LMS service","Sat May 02 14:42:43 UTC 2026","passed","Sat May 02 14:42:43 UTC 2026","Get entity","Users","",""
"","22","Get exercises","LMS service","Sat May 02 14:42:38 UTC 2026","passed","Sat May 02 14:42:38 UTC 2026","Get entities","Exercises","",""
"","24","Delete file","LMS service","Sat May 02 14:42:42 UTC 2026","passed","Sat May 02 14:42:42 UTC 2026","Delete entity","Files","",""
"","291","Get exercise","LMS service","Sat May 02 14:42:37 UTC 2026","passed","Sat May 02 14:42:37 UTC 2026","Get entity","Exercises","",""
"","323","Create course","LMS service","Sat May 02 14:42:35 UTC 2026","passed","Sat May 02 14:42:35 UTC 2026","Create entity","Courses","",""
"","558","Create user","LMS service","Sat May 02 14:42:42 UTC 2026","passed","Sat May 02 14:42:42 UTC 2026","Create entity","Users","",""
"","265","Create file with empty filename","LMS service","Sat May 02 14:42:40 UTC 2026","passed","Sat May 02 14:42:40 UTC 2026","Validate entity","Files","",""
"","272","Create file","LMS service","Sat May 02 14:42:39 UTC 2026","passed","Sat May 02 14:42:39 UTC 2026","Create entity","Files","",""
"","300","Get courses","LMS service","Sat May 02 14:42:35 UTC 2026","passed","Sat May 02 14:42:35 UTC 2026","Get entities","Courses","",""
"","23","Delete exercise","LMS service","Sat May 02 14:42:38 UTC 2026","passed","Sat May 02 14:42:38 UTC 2026","Delete entity","Exercises","",""
