"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","263","Create file with empty directory","LMS service","Sat May 02 11:27:34 UTC 2026","passed","Sat May 02 11:27:34 UTC 2026","Validate entity","Files","",""
"","21","Get exercises","LMS service","Sat May 02 11:27:32 UTC 2026","passed","Sat May 02 11:27:32 UTC 2026","Get entities","Exercises","",""
"","22","Create file","LMS service","Sat May 02 11:27:32 UTC 2026","passed","Sat May 02 11:27:32 UTC 2026","Create entity","Files","",""
"","32","Create course","LMS service","Sat May 02 11:27:28 UTC 2026","passed","Sat May 02 11:27:28 UTC 2026","Create entity","Courses","",""
"","276","Get file with incorrect file id","LMS service","Sat May 02 11:27:35 UTC 2026","passed","Sat May 02 11:27:35 UTC 2026","Validate entity","Files","",""
"","289","Create user","LMS service","Sat May 02 11:27:35 UTC 2026","passed","Sat May 02 11:27:36 UTC 2026","Create entity","Users","",""
"","26","Update exercise","LMS service","Sat May 02 11:27:30 UTC 2026","passed","Sat May 02 11:27:30 UTC 2026","Update entity","Exercises","",""
"","552","Create user","LMS service","Sat May 02 11:27:35 UTC 2026","passed","Sat May 02 11:27:36 UTC 2026","Create entity","Users","",""
"","84","Get exercise","LMS service","Sat May 02 11:27:31 UTC 2026","passed","Sat May 02 11:27:31 UTC 2026","Get entity","Exercises","",""
"","301","Delete file","LMS service","Sat May 02 11:27:34 UTC 2026","passed","Sat May 02 11:27:35 UTC 2026","Delete entity","Files","",""
"","34","Create exercise","LMS service","Sat May 02 11:27:29 UTC 2026","passed","Sat May 02 11:27:29 UTC 2026","Create entity","Exercises","",""
"","540","Create user","LMS service","Sat May 02 11:27:35 UTC 2026","passed","Sat May 02 11:27:35 UTC 2026","Create entity","Users","",""
"","36","Update course","LMS service","Sat May 02 11:27:27 UTC 2026","passed","Sat May 02 11:27:27 UTC 2026","Update entity","Courses","",""
"","13","Get user me","LMS service","Sat May 02 11:27:36 UTC 2026","passed","Sat May 02 11:27:36 UTC 2026","Get entity","Users","",""
"","549","Login with correct credentials","LMS service","Sat May 02 11:27:27 UTC 2026","passed","Sat May 02 11:27:27 UTC 2026","Login","Authentication","",""
"","303","Get courses","LMS service","Sat May 02 11:27:28 UTC 2026","passed","Sat May 02 11:27:28 UTC 2026","Get entities","Courses","",""
"","16","Get file","LMS service","Sat May 02 11:27:33 UTC 2026","passed","Sat May 02 11:27:33 UTC 2026","Get entity","Files","",""
"","20","Delete exercise","LMS service","Sat May 02 11:27:31 UTC 2026","passed","Sat May 02 11:27:31 UTC 2026","Delete entity","Exercises","",""
"","262","Create file with empty filename","LMS service","Sat May 02 11:27:33 UTC 2026","passed","Sat May 02 11:27:33 UTC 2026","Validate entity","Files","",""
