"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","272","Create file with empty filename","LMS service","Sat May 02 11:39:01 UTC 2026","passed","Sat May 02 11:39:01 UTC 2026","Validate entity","Files","",""
"","263","Create file","LMS service","Sat May 02 11:39:00 UTC 2026","passed","Sat May 02 11:39:00 UTC 2026","Create entity","Files","",""
"","289","Update exercise","LMS service","Sat May 02 11:38:58 UTC 2026","passed","Sat May 02 11:38:58 UTC 2026","Update entity","Exercises","",""
"","300","Get courses","LMS service","Sat May 02 11:38:56 UTC 2026","passed","Sat May 02 11:38:56 UTC 2026","Get entities","Courses","",""
"","303","Update course","LMS service","Sat May 02 11:38:55 UTC 2026","passed","Sat May 02 11:38:56 UTC 2026","Update entity","Courses","",""
"","22","Get exercise","LMS service","Sat May 02 11:38:58 UTC 2026","passed","Sat May 02 11:38:58 UTC 2026","Get entity","Exercises","",""
"","284","Login with correct credentials","LMS service","Sat May 02 11:38:54 UTC 2026","passed","Sat May 02 11:38:55 UTC 2026","Login","Authentication","",""
"","270","Get file with incorrect file id","LMS service","Sat May 02 11:39:03 UTC 2026","passed","Sat May 02 11:39:03 UTC 2026","Validate entity","Files","",""
"","287","Get exercises","LMS service","Sat May 02 11:38:59 UTC 2026","passed","Sat May 02 11:38:59 UTC 2026","Get entities","Exercises","",""
"","31","Create course","LMS service","Sat May 02 11:38:56 UTC 2026","passed","Sat May 02 11:38:56 UTC 2026","Create entity","Courses","",""
"","270","Create file with empty directory","LMS service","Sat May 02 11:39:01 UTC 2026","passed","Sat May 02 11:39:02 UTC 2026","Validate entity","Files","",""
"","29","Create exercise","LMS service","Sat May 02 11:38:57 UTC 2026","passed","Sat May 02 11:38:57 UTC 2026","Create entity","Exercises","",""
"","12","Get user me","LMS service","Sat May 02 11:39:04 UTC 2026","passed","Sat May 02 11:39:04 UTC 2026","Get entity","Users","",""
"","561","Create user","LMS service","Sat May 02 11:39:03 UTC 2026","passed","Sat May 02 11:39:03 UTC 2026","Create entity","Users","",""
"","560","Create user","LMS service","Sat May 02 11:39:03 UTC 2026","passed","Sat May 02 11:39:03 UTC 2026","Create entity","Users","",""
"","546","Create user","LMS service","Sat May 02 11:39:02 UTC 2026","passed","Sat May 02 11:39:03 UTC 2026","Create entity","Users","",""
"","14","Get file","LMS service","Sat May 02 11:39:01 UTC 2026","passed","Sat May 02 11:39:01 UTC 2026","Get entity","Files","",""
"","21","Delete file","LMS service","Sat May 02 11:39:02 UTC 2026","passed","Sat May 02 11:39:02 UTC 2026","Delete entity","Files","",""
"","19","Delete exercise","LMS service","Sat May 02 11:38:59 UTC 2026","passed","Sat May 02 11:38:59 UTC 2026","Delete entity","Exercises","",""
