"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","38","Get courses","LMS service","Sat May 02 20:30:33 UTC 2026","passed","Sat May 02 20:30:33 UTC 2026","Get entities","Courses","",""
"","560","Create user","LMS service","Sat May 02 20:30:41 UTC 2026","passed","Sat May 02 20:30:41 UTC 2026","Create entity","Users","",""
"","13","Get file","LMS service","Sat May 02 20:30:38 UTC 2026","passed","Sat May 02 20:30:38 UTC 2026","Get entity","Files","",""
"","26","Get exercise","LMS service","Sat May 02 20:30:36 UTC 2026","passed","Sat May 02 20:30:36 UTC 2026","Get entity","Exercises","",""
"","20","Delete exercise","LMS service","Sat May 02 20:30:36 UTC 2026","passed","Sat May 02 20:30:36 UTC 2026","Delete entity","Exercises","",""
"","15","Create file with empty filename","LMS service","Sat May 02 20:30:38 UTC 2026","passed","Sat May 02 20:30:38 UTC 2026","Validate entity","Files","",""
"","288","Get exercises","LMS service","Sat May 02 20:30:37 UTC 2026","passed","Sat May 02 20:30:37 UTC 2026","Get entities","Exercises","",""
"","117","Create course","LMS service","Sat May 02 20:30:34 UTC 2026","passed","Sat May 02 20:30:34 UTC 2026","Create entity","Courses","",""
"","571","Create user","LMS service","Sat May 02 20:30:40 UTC 2026","passed","Sat May 02 20:30:41 UTC 2026","Create entity","Users","",""
"","306","Update course","LMS service","Sat May 02 20:30:32 UTC 2026","passed","Sat May 02 20:30:32 UTC 2026","Update entity","Courses","",""
"","296","Delete file","LMS service","Sat May 02 20:30:40 UTC 2026","passed","Sat May 02 20:30:40 UTC 2026","Delete entity","Files","",""
"","23","Update exercise","LMS service","Sat May 02 20:30:35 UTC 2026","passed","Sat May 02 20:30:35 UTC 2026","Update entity","Exercises","",""
"","264","Get file with incorrect file id","LMS service","Sat May 02 20:30:40 UTC 2026","passed","Sat May 02 20:30:41 UTC 2026","Validate entity","Files","",""
"","13","Get user me","LMS service","Sat May 02 20:30:42 UTC 2026","passed","Sat May 02 20:30:42 UTC 2026","Get entity","Users","",""
"","560","Create user","LMS service","Sat May 02 20:30:41 UTC 2026","passed","Sat May 02 20:30:41 UTC 2026","Create entity","Users","",""
"","555","Login with correct credentials","LMS service","Sat May 02 20:30:31 UTC 2026","passed","Sat May 02 20:30:32 UTC 2026","Login","Authentication","",""
"","19","Create file","LMS service","Sat May 02 20:30:37 UTC 2026","passed","Sat May 02 20:30:37 UTC 2026","Create entity","Files","",""
"","298","Create exercise","LMS service","Sat May 02 20:30:35 UTC 2026","passed","Sat May 02 20:30:35 UTC 2026","Create entity","Exercises","",""
"","261","Create file with empty directory","LMS service","Sat May 02 20:30:39 UTC 2026","passed","Sat May 02 20:30:40 UTC 2026","Validate entity","Files","",""
