"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","560","Create user","LMS service","Sat May 02 11:54:27 UTC 2026","passed","Sat May 02 11:54:28 UTC 2026","Create entity","Users","",""
"","266","Get file with incorrect file id","LMS service","Sat May 02 11:54:27 UTC 2026","passed","Sat May 02 11:54:27 UTC 2026","Validate entity","Files","",""
"","261","Create file with empty filename","LMS service","Sat May 02 11:54:25 UTC 2026","passed","Sat May 02 11:54:25 UTC 2026","Validate entity","Files","",""
"","19","Delete exercise","LMS service","Sat May 02 11:54:23 UTC 2026","passed","Sat May 02 11:54:23 UTC 2026","Delete entity","Exercises","",""
"","20","Get exercise","LMS service","Sat May 02 11:54:22 UTC 2026","passed","Sat May 02 11:54:22 UTC 2026","Get entity","Exercises","",""
"","30","Create course","LMS service","Sat May 02 11:54:21 UTC 2026","passed","Sat May 02 11:54:21 UTC 2026","Create entity","Courses","",""
"","30","Create exercise","LMS service","Sat May 02 11:54:21 UTC 2026","passed","Sat May 02 11:54:21 UTC 2026","Create entity","Exercises","",""
"","23","Delete file","LMS service","Sat May 02 11:54:27 UTC 2026","passed","Sat May 02 11:54:27 UTC 2026","Delete entity","Files","",""
"","267","Create file with empty directory","LMS service","Sat May 02 11:54:26 UTC 2026","passed","Sat May 02 11:54:26 UTC 2026","Validate entity","Files","",""
"","554","Create user","LMS service","Sat May 02 11:54:27 UTC 2026","passed","Sat May 02 11:54:27 UTC 2026","Create entity","Users","",""
"","307","Update course","LMS service","Sat May 02 11:54:19 UTC 2026","passed","Sat May 02 11:54:20 UTC 2026","Update entity","Courses","",""
"","266","Create file","LMS service","Sat May 02 11:54:24 UTC 2026","passed","Sat May 02 11:54:24 UTC 2026","Create entity","Files","",""
"","299","Get courses","LMS service","Sat May 02 11:54:20 UTC 2026","passed","Sat May 02 11:54:20 UTC 2026","Get entities","Courses","",""
"","15","Get file","LMS service","Sat May 02 11:54:25 UTC 2026","passed","Sat May 02 11:54:25 UTC 2026","Get entity","Files","",""
"","293","Update exercise","LMS service","Sat May 02 11:54:22 UTC 2026","passed","Sat May 02 11:54:22 UTC 2026","Update entity","Exercises","",""
"","290","Get exercises","LMS service","Sat May 02 11:54:23 UTC 2026","passed","Sat May 02 11:54:24 UTC 2026","Get entities","Exercises","",""
"","286","Login with correct credentials","LMS service","Sat May 02 11:54:19 UTC 2026","passed","Sat May 02 11:54:19 UTC 2026","Login","Authentication","",""
"","12","Get user me","LMS service","Sat May 02 11:54:28 UTC 2026","passed","Sat May 02 11:54:28 UTC 2026","Get entity","Users","",""
"","561","Create user","LMS service","Sat May 02 11:54:27 UTC 2026","passed","Sat May 02 11:54:28 UTC 2026","Create entity","Users","",""
