"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","301","Create file with empty filename","LMS service","Sat May 02 20:04:08 UTC 2026","passed","Sat May 02 20:04:08 UTC 2026","Validate entity","Files","",""
"","21","Create exercise","LMS service","Sat May 02 20:04:03 UTC 2026","passed","Sat May 02 20:04:03 UTC 2026","Create entity","Exercises","",""
"","19","Delete file","LMS service","Sat May 02 20:04:09 UTC 2026","passed","Sat May 02 20:04:09 UTC 2026","Delete entity","Files","",""
"","19","Delete exercise","LMS service","Sat May 02 20:04:06 UTC 2026","passed","Sat May 02 20:04:06 UTC 2026","Delete entity","Exercises","",""
"","298","Create file with empty directory","LMS service","Sat May 02 20:04:08 UTC 2026","passed","Sat May 02 20:04:09 UTC 2026","Validate entity","Files","",""
"","27","Create course","LMS service","Sat May 02 20:04:03 UTC 2026","passed","Sat May 02 20:04:03 UTC 2026","Create entity","Courses","",""
"","27","Get courses","LMS service","Sat May 02 20:04:02 UTC 2026","passed","Sat May 02 20:04:02 UTC 2026","Get entities","Courses","",""
"","299","Create file","LMS service","Sat May 02 20:04:06 UTC 2026","passed","Sat May 02 20:04:07 UTC 2026","Create entity","Files","",""
"","321","Get exercises","LMS service","Sat May 02 20:04:06 UTC 2026","passed","Sat May 02 20:04:06 UTC 2026","Get entities","Exercises","",""
"","620","Create user","LMS service","Sat May 02 20:04:09 UTC 2026","passed","Sat May 02 20:04:10 UTC 2026","Create entity","Users","",""
"","624","Create user","LMS service","Sat May 02 20:04:10 UTC 2026","passed","Sat May 02 20:04:11 UTC 2026","Create entity","Users","",""
"","12","Get user me","LMS service","Sat May 02 20:04:11 UTC 2026","passed","Sat May 02 20:04:11 UTC 2026","Get entity","Users","",""
"","621","Login with correct credentials","LMS service","Sat May 02 20:04:00 UTC 2026","passed","Sat May 02 20:04:01 UTC 2026","Login","Authentication","",""
"","22","Get exercise","LMS service","Sat May 02 20:04:05 UTC 2026","passed","Sat May 02 20:04:05 UTC 2026","Get entity","Exercises","",""
"","297","Get file with incorrect file id","LMS service","Sat May 02 20:04:10 UTC 2026","passed","Sat May 02 20:04:10 UTC 2026","Validate entity","Files","",""
"","13","Get file","LMS service","Sat May 02 20:04:07 UTC 2026","passed","Sat May 02 20:04:07 UTC 2026","Get entity","Files","",""
"","34","Update course","LMS service","Sat May 02 20:04:01 UTC 2026","passed","Sat May 02 20:04:01 UTC 2026","Update entity","Courses","",""
"","322","Update exercise","LMS service","Sat May 02 20:04:04 UTC 2026","passed","Sat May 02 20:04:04 UTC 2026","Update entity","Exercises","",""
"","627","Create user","LMS service","Sat May 02 20:04:10 UTC 2026","passed","Sat May 02 20:04:11 UTC 2026","Create entity","Users","",""
