"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","11","Get user me","LMS service","Sat May 02 12:13:53 UTC 2026","passed","Sat May 02 12:13:53 UTC 2026","Get entity","Users","",""
"","14","Get file","LMS service","Sat May 02 12:13:50 UTC 2026","passed","Sat May 02 12:13:50 UTC 2026","Get entity","Files","",""
"","304","Update course","LMS service","Sat May 02 12:13:44 UTC 2026","passed","Sat May 02 12:13:44 UTC 2026","Update entity","Courses","",""
"","19","Delete exercise","LMS service","Sat May 02 12:13:48 UTC 2026","passed","Sat May 02 12:13:48 UTC 2026","Delete entity","Exercises","",""
"","636","Create user","LMS service","Sat May 02 12:13:52 UTC 2026","passed","Sat May 02 12:13:53 UTC 2026","Create entity","Users","",""
"","555","Login with correct credentials","LMS service","Sat May 02 12:13:43 UTC 2026","passed","Sat May 02 12:13:44 UTC 2026","Login","Authentication","",""
"","290","Get exercise","LMS service","Sat May 02 12:13:47 UTC 2026","passed","Sat May 02 12:13:48 UTC 2026","Get entity","Exercises","",""
"","588","Create user","LMS service","Sat May 02 12:13:52 UTC 2026","passed","Sat May 02 12:13:52 UTC 2026","Create entity","Users","",""
"","637","Create user","LMS service","Sat May 02 12:13:52 UTC 2026","passed","Sat May 02 12:13:53 UTC 2026","Create entity","Users","",""
"","15","Create file","LMS service","Sat May 02 12:13:49 UTC 2026","passed","Sat May 02 12:13:49 UTC 2026","Create entity","Files","",""
"","263","Create file with empty directory","LMS service","Sat May 02 12:13:51 UTC 2026","passed","Sat May 02 12:13:51 UTC 2026","Validate entity","Files","",""
"","290","Get exercises","LMS service","Sat May 02 12:13:49 UTC 2026","passed","Sat May 02 12:13:49 UTC 2026","Get entities","Exercises","",""
"","30","Create course","LMS service","Sat May 02 12:13:46 UTC 2026","passed","Sat May 02 12:13:46 UTC 2026","Create entity","Courses","",""
"","297","Create exercise","LMS service","Sat May 02 12:13:46 UTC 2026","passed","Sat May 02 12:13:46 UTC 2026","Create entity","Exercises","",""
"","292","Delete file","LMS service","Sat May 02 12:13:51 UTC 2026","passed","Sat May 02 12:13:52 UTC 2026","Delete entity","Files","",""
"","27","Get courses","LMS service","Sat May 02 12:13:45 UTC 2026","passed","Sat May 02 12:13:45 UTC 2026","Get entities","Courses","",""
"","17","Create file with empty filename","LMS service","Sat May 02 12:13:50 UTC 2026","passed","Sat May 02 12:13:50 UTC 2026","Validate entity","Files","",""
"","279","Get file with incorrect file id","LMS service","Sat May 02 12:13:52 UTC 2026","passed","Sat May 02 12:13:52 UTC 2026","Validate entity","Files","",""
"","23","Update exercise","LMS service","Sat May 02 12:13:47 UTC 2026","passed","Sat May 02 12:13:47 UTC 2026","Update entity","Exercises","",""
