"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","12","Get user me","LMS service","Sat May 02 14:54:13 UTC 2026","passed","Sat May 02 14:54:13 UTC 2026","Get entity","Users","",""
"","563","Create user","LMS service","Sat May 02 14:54:11 UTC 2026","passed","Sat May 02 14:54:12 UTC 2026","Create entity","Users","",""
"","297","Delete file","LMS service","Sat May 02 14:54:11 UTC 2026","passed","Sat May 02 14:54:11 UTC 2026","Delete entity","Files","",""
"","28","Get courses","LMS service","Sat May 02 14:54:04 UTC 2026","passed","Sat May 02 14:54:04 UTC 2026","Get entities","Courses","",""
"","553","Login with correct credentials","LMS service","Sat May 02 14:54:03 UTC 2026","passed","Sat May 02 14:54:04 UTC 2026","Login","Authentication","",""
"","14","Get file","LMS service","Sat May 02 14:54:10 UTC 2026","passed","Sat May 02 14:54:10 UTC 2026","Get entity","Files","",""
"","301","Get exercises","LMS service","Sat May 02 14:54:08 UTC 2026","passed","Sat May 02 14:54:08 UTC 2026","Get entities","Exercises","",""
"","17","Create file","LMS service","Sat May 02 14:54:08 UTC 2026","passed","Sat May 02 14:54:08 UTC 2026","Create entity","Files","",""
"","295","Create exercise","LMS service","Sat May 02 14:54:06 UTC 2026","passed","Sat May 02 14:54:06 UTC 2026","Create entity","Exercises","",""
"","14","Create file with empty filename","LMS service","Sat May 02 14:54:10 UTC 2026","passed","Sat May 02 14:54:10 UTC 2026","Validate entity","Files","",""
"","564","Create user","LMS service","Sat May 02 14:54:12 UTC 2026","passed","Sat May 02 14:54:12 UTC 2026","Create entity","Users","",""
"","306","Update course","LMS service","Sat May 02 14:54:04 UTC 2026","passed","Sat May 02 14:54:04 UTC 2026","Update entity","Courses","",""
"","265","Get file with incorrect file id","LMS service","Sat May 02 14:54:11 UTC 2026","passed","Sat May 02 14:54:12 UTC 2026","Validate entity","Files","",""
"","36","Create course","LMS service","Sat May 02 14:54:05 UTC 2026","passed","Sat May 02 14:54:05 UTC 2026","Create entity","Courses","",""
"","23","Update exercise","LMS service","Sat May 02 14:54:06 UTC 2026","passed","Sat May 02 14:54:06 UTC 2026","Update entity","Exercises","",""
"","559","Create user","LMS service","Sat May 02 14:54:12 UTC 2026","passed","Sat May 02 14:54:12 UTC 2026","Create entity","Users","",""
"","23","Get exercise","LMS service","Sat May 02 14:54:07 UTC 2026","passed","Sat May 02 14:54:07 UTC 2026","Get entity","Exercises","",""
"","20","Delete exercise","LMS service","Sat May 02 14:54:07 UTC 2026","passed","Sat May 02 14:54:07 UTC 2026","Delete entity","Exercises","",""
"","262","Create file with empty directory","LMS service","Sat May 02 14:54:10 UTC 2026","passed","Sat May 02 14:54:11 UTC 2026","Validate entity","Files","",""
