"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","552","Create user","LMS service","Tue May 26 20:05:25 UTC 2026","passed","Tue May 26 20:05:25 UTC 2026","Create entity","Users","",""
"","305","Get courses","LMS service","Tue May 26 20:05:16 UTC 2026","passed","Tue May 26 20:05:17 UTC 2026","Get entities","Courses","",""
"","20","Get exercises","LMS service","Tue May 26 20:05:21 UTC 2026","passed","Tue May 26 20:05:21 UTC 2026","Get entities","Exercises","",""
"","267","Create file with empty filename","LMS service","Tue May 26 20:05:22 UTC 2026","passed","Tue May 26 20:05:22 UTC 2026","Validate entity","Files","",""
"","29","Create course","LMS service","Tue May 26 20:05:18 UTC 2026","passed","Tue May 26 20:05:18 UTC 2026","Create entity","Courses","",""
"","32","Update course","LMS service","Tue May 26 20:05:18 UTC 2026","passed","Tue May 26 20:05:18 UTC 2026","Update entity","Courses","",""
"","13","Refresh token with correct credentials","LMS service","Tue May 26 20:05:17 UTC 2026","passed","Tue May 26 20:05:17 UTC 2026","Refresh","Authentication","",""
"","527","Create user","LMS service","Tue May 26 20:05:24 UTC 2026","passed","Tue May 26 20:05:25 UTC 2026","Create entity","Users","",""
"","26","Update exercise","LMS service","Tue May 26 20:05:19 UTC 2026","passed","Tue May 26 20:05:19 UTC 2026","Update entity","Exercises","",""
"","21","Delete exercise","LMS service","Tue May 26 20:05:20 UTC 2026","passed","Tue May 26 20:05:20 UTC 2026","Delete entity","Exercises","",""
"","33","Create exercise","LMS service","Tue May 26 20:05:19 UTC 2026","passed","Tue May 26 20:05:19 UTC 2026","Create entity","Exercises","",""
"","28","Delete file","LMS service","Tue May 26 20:05:24 UTC 2026","passed","Tue May 26 20:05:24 UTC 2026","Delete entity","Files","",""
"","287","Get file","LMS service","Tue May 26 20:05:22 UTC 2026","passed","Tue May 26 20:05:23 UTC 2026","Get entity","Files","",""
"","289","Create user","LMS service","Tue May 26 20:05:25 UTC 2026","passed","Tue May 26 20:05:25 UTC 2026","Create entity","Users","",""
"","270","Create file with empty directory","LMS service","Tue May 26 20:05:23 UTC 2026","passed","Tue May 26 20:05:23 UTC 2026","Validate entity","Files","",""
"","287","Login with correct credentials","LMS service","Tue May 26 20:05:15 UTC 2026","passed","Tue May 26 20:05:16 UTC 2026","Login","Authentication","",""
"","24","Get exercise","LMS service","Tue May 26 20:05:20 UTC 2026","passed","Tue May 26 20:05:20 UTC 2026","Get entity","Exercises","",""
"","14","Get user me","LMS service","Tue May 26 20:05:26 UTC 2026","passed","Tue May 26 20:05:26 UTC 2026","Get entity","Users","",""
"","22","Create file","LMS service","Tue May 26 20:05:21 UTC 2026","passed","Tue May 26 20:05:21 UTC 2026","Create entity","Files","",""
"","277","Get file with incorrect file id","LMS service","Tue May 26 20:05:24 UTC 2026","passed","Tue May 26 20:05:25 UTC 2026","Validate entity","Files","",""
