"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","28","Create exercise","LMS service","Sat Apr 04 10:07:30 UTC 2026","passed","Sat Apr 04 10:07:30 UTC 2026","Create entity","Exercises","",""
"","22","Update exercise","LMS service","Sat Apr 04 10:07:31 UTC 2026","passed","Sat Apr 04 10:07:31 UTC 2026","Update entity","Exercises","",""
"","562","Create user","LMS service","Sat Apr 04 10:07:36 UTC 2026","passed","Sat Apr 04 10:07:37 UTC 2026","Create entity","Users","",""
"","297","Get exercise","LMS service","Sat Apr 04 10:07:31 UTC 2026","passed","Sat Apr 04 10:07:32 UTC 2026","Get entity","Exercises","",""
"","15","Get file","LMS service","Sat Apr 04 10:07:34 UTC 2026","passed","Sat Apr 04 10:07:34 UTC 2026","Get entity","Files","",""
"","32","Create course","LMS service","Sat Apr 04 10:07:30 UTC 2026","passed","Sat Apr 04 10:07:30 UTC 2026","Create entity","Courses","",""
"","562","Create user","LMS service","Sat Apr 04 10:07:36 UTC 2026","passed","Sat Apr 04 10:07:37 UTC 2026","Create entity","Users","",""
"","12","Get user me","LMS service","Sat Apr 04 10:07:37 UTC 2026","passed","Sat Apr 04 10:07:37 UTC 2026","Get entity","Users","",""
"","540","Create user","LMS service","Sat Apr 04 10:07:36 UTC 2026","passed","Sat Apr 04 10:07:36 UTC 2026","Create entity","Users","",""
"","32","Get courses","LMS service","Sat Apr 04 10:07:29 UTC 2026","passed","Sat Apr 04 10:07:29 UTC 2026","Get entities","Courses","",""
"","267","Create file with empty directory","LMS service","Sat Apr 04 10:07:35 UTC 2026","passed","Sat Apr 04 10:07:35 UTC 2026","Validate entity","Files","",""
"","551","Login with correct credentials","LMS service","Sat Apr 04 10:07:28 UTC 2026","passed","Sat Apr 04 10:07:28 UTC 2026","Login","Authentication","",""
"","313","Update course","LMS service","Sat Apr 04 10:07:28 UTC 2026","passed","Sat Apr 04 10:07:28 UTC 2026","Update entity","Courses","",""
"","18","Get exercises","LMS service","Sat Apr 04 10:07:33 UTC 2026","passed","Sat Apr 04 10:07:33 UTC 2026","Get entities","Exercises","",""
"","270","Create file with empty filename","LMS service","Sat Apr 04 10:07:34 UTC 2026","passed","Sat Apr 04 10:07:34 UTC 2026","Validate entity","Files","",""
"","267","Create file","LMS service","Sat Apr 04 10:07:33 UTC 2026","passed","Sat Apr 04 10:07:33 UTC 2026","Create entity","Files","",""
"","261","Get file with incorrect file id","LMS service","Sat Apr 04 10:07:36 UTC 2026","passed","Sat Apr 04 10:07:36 UTC 2026","Validate entity","Files","",""
"","290","Delete exercise","LMS service","Sat Apr 04 10:07:32 UTC 2026","passed","Sat Apr 04 10:07:32 UTC 2026","Delete entity","Exercises","",""
"","25","Delete file","LMS service","Sat Apr 04 10:07:36 UTC 2026","passed","Sat Apr 04 10:07:36 UTC 2026","Delete entity","Files","",""
